# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -375 ps, Average over 1200 waveforms. Date: 2022-10-25
# Time [ps] 	 THz Signal [a.u.]
-323.45100473	0.01963243
-323.41764832	0.04469384
-323.38429191	0.06994060
-323.35093550	0.09255162
-323.31757909	0.11033682
-323.28422268	0.12200023
-323.25086627	0.12580471
-323.21750986	0.12211745
-323.18415345	0.11155362
-323.15079704	0.09419774
-323.11744063	0.07326525
-323.08408422	0.05097848
-323.05072781	0.02910850
-323.01737140	0.00837936
-322.98401499	-0.00786027
-322.95065859	-0.01834641
-322.91730218	-0.02231602
-322.88394577	-0.01977548
-322.85058936	-0.01219637
-322.81723295	-0.00263164
-322.78387654	0.00659747
-322.75052013	0.01368922
-322.71716372	0.01686242
-322.68380731	0.01571068
-322.65045090	0.01116928
-322.61709449	0.00437033
-322.58373808	-0.00173322
-322.55038167	-0.00572145
-322.51702526	-0.00711214
-322.48366885	-0.00580892
-322.45031244	-0.00257727
-322.41695603	0.00204842
-322.38359962	0.00753038
-322.35024321	0.01332164
-322.31688680	0.01839361
-322.28353039	0.02226405
-322.25017399	0.02415182
-322.21681758	0.02335857
-322.18346117	0.01860688
-322.15010476	0.00904898
-322.11674835	-0.00554112
-322.08339194	-0.02558251
-322.05003553	-0.04666684
-322.01667912	-0.06456716
-321.98332271	-0.07558965
-321.94996630	-0.07626194
-321.91660989	-0.06410928
-321.88325348	-0.03886579
-321.84989707	-0.00306272
-321.81654066	0.04104380
-321.78318425	0.08297072
-321.74982784	0.11665033
-321.71647143	0.13877100
-321.68311502	0.14704786
-321.64975861	0.13941073
-321.61640220	0.11662973
-321.58304579	0.08113058
-321.54968939	0.03526163
-321.51633298	-0.01089476
-321.48297657	-0.05120076
-321.44962016	-0.08226587
-321.41626375	-0.10341280
-321.38290734	-0.11199735
-321.34955093	-0.10901213
-321.31619452	-0.09529750
-321.28283811	-0.07187335
-321.24948170	-0.04354265
-321.21612529	-0.01419585
-321.18276888	0.01234275
-321.14941247	0.03468685
-321.11605606	0.04869664
-321.08269965	0.05381550
-321.04934324	0.05078395
-321.01598683	0.04095492
-320.98263042	0.02815958
-320.94927401	0.01550817
-320.91591760	0.00431917
-320.88256120	-0.00497610
-320.84920479	-0.01150837
-320.81584838	-0.01567523
-320.78249197	-0.01754940
-320.74913556	-0.01710678
-320.71577915	-0.01417211
-320.68242274	-0.00812805
-320.64906633	0.00119885
-320.61570992	0.01504922
-320.58235351	0.03298264
-320.54899710	0.05402725
-320.51564069	0.07642960
-320.48228428	0.09891413
-320.44892787	0.11578622
-320.41557146	0.12457760
-320.38221505	0.12371912
-320.34885864	0.11195227
-320.31550223	0.08980395
-320.28214582	0.05952561
-320.24878941	0.02436899
-320.21543300	-0.01318367
-320.18207660	-0.04596178
-320.14872019	-0.07192415
-320.11536378	-0.09063872
-320.08200737	-0.10310277
-320.04865096	-0.10920155
-320.01529455	-0.10997581
-319.98193814	-0.10645378
-319.94858173	-0.09869472
-319.91522532	-0.08833995
-319.88186891	-0.07704540
-319.84851250	-0.06606709
-319.81515609	-0.05694529
-319.78179968	-0.05150942
-319.74844327	-0.05058689
-319.71508686	-0.05330871
-319.68173045	-0.05790694
-319.64837404	-0.06065334
-319.61501763	-0.05899482
-319.58166122	-0.05152408
-319.54830481	-0.03740560
-319.51494840	-0.01853509
-319.48159200	0.00311496
-319.44823559	0.02494496
-319.41487918	0.04563224
-319.38152277	0.06166779
-319.34816636	0.07319082
-319.31480995	0.07998831
-319.28145354	0.08228778
-319.24809713	0.07906317
-319.21474072	0.07001050
-319.18138431	0.05536375
-319.14802790	0.03458420
-319.11467149	0.01093449
-319.08131508	-0.01337291
-319.04795867	-0.03636462
-319.01460226	-0.05685123
-318.98124585	-0.07144531
-318.94788944	-0.07783911
-318.91453303	-0.07436780
-318.88117662	-0.05863707
-318.84782021	-0.03273975
-318.81446380	-0.00012622
-318.78110740	0.03512957
-318.74775099	0.06954478
-318.71439458	0.09648009
-318.68103817	0.11276731
-318.64768176	0.11658306
-318.61432535	0.10696773
-318.58096894	0.08645990
-318.54761253	0.05872970
-318.51425612	0.02706266
-318.48089971	-0.00673405
-318.44754330	-0.03719020
-318.41418689	-0.06170271
-318.38083048	-0.07727668
-318.34747407	-0.08171164
-318.31411766	-0.07329237
-318.28076125	-0.05412734
-318.24740484	-0.02700304
-318.21404843	0.00577868
-318.18069202	0.03889525
-318.14733561	0.06941284
-318.11397920	0.09433760
-318.08062280	0.11205179
-318.04726639	0.11932158
-318.01390998	0.11678749
-317.98055357	0.10521417
-317.94719716	0.08577309
-317.91384075	0.06239503
-317.88048434	0.03864091
-317.84712793	0.01896782
-317.81377152	0.00721557
-317.78041511	0.00672688
-317.74705870	0.01664554
-317.71370229	0.03498237
-317.68034588	0.05971315
-317.64698947	0.08528751
-317.61363306	0.10875950
-317.58027665	0.12596146
-317.54692024	0.13421141
-317.51356383	0.13060220
-317.48020742	0.11560595
-317.44685101	0.09046577
-317.41349460	0.05604397
-317.38013820	0.01711543
-317.34678179	-0.02329036
-317.31342538	-0.06189919
-317.28006897	-0.09597841
-317.24671256	-0.11961123
-317.21335615	-0.13190342
-317.17999974	-0.13310390
-317.14664333	-0.12299222
-317.11328692	-0.10375997
-317.07993051	-0.07706770
-317.04657410	-0.04553410
-317.01321769	-0.00983678
-316.97986128	0.02383365
-316.94650487	0.05356610
-316.91314846	0.07720714
-316.87979205	0.09395480
-316.84643564	0.10164839
-316.81307923	0.10045914
-316.77972282	0.09102949
-316.74636641	0.07320562
-316.71301001	0.05100621
-316.67965360	0.02680757
-316.64629719	0.00355721
-316.61294078	-0.01679591
-316.57958437	-0.03041204
-316.54622796	-0.03536191
-316.51287155	-0.03126240
-316.47951514	-0.01720979
-316.44615873	0.00292275
-316.41280232	0.02554232
-316.37944591	0.04614543
-316.34608950	0.06233090
-316.31273309	0.07065968
-316.27937668	0.07097907
-316.24602027	0.06364116
-316.21266386	0.04886886
-316.17930745	0.02955500
-316.14595104	0.00748272
-316.11259463	-0.01532651
-316.07923822	-0.03818298
-316.04588181	-0.05787363
-316.01252541	-0.07360705
-315.97916900	-0.08484083
-315.94581259	-0.09185567
-315.91245618	-0.09501703
-315.87909977	-0.09639563
-315.84574336	-0.09753584
-315.81238695	-0.09888178
-315.77903054	-0.09956972
-315.74567413	-0.09800302
-315.71231772	-0.09253074
-315.67896131	-0.08149009
-315.64560490	-0.06585462
-315.61224849	-0.04680601
-315.57889208	-0.02589003
-315.54553567	-0.00341819
-315.51217926	0.01772064
-315.47882285	0.03731089
-315.44546644	0.05431428
-315.41211003	0.06796376
-315.37875362	0.07521238
-315.34539721	0.07511640
-315.31204081	0.06706375
-315.27868440	0.05104160
-315.24532799	0.02961672
-315.21197158	0.00618701
-315.17861517	-0.01574527
-315.14525876	-0.03406954
-315.11190235	-0.04528857
-315.07854594	-0.05014438
-315.04518953	-0.05051007
-315.01183312	-0.04823840
-314.97847671	-0.04592076
-314.94512030	-0.04517623
-314.91176389	-0.04699037
-314.87840748	-0.05168763
-314.84505107	-0.05853717
-314.81169466	-0.06583560
-314.77833825	-0.07164768
-314.74498184	-0.07383557
-314.71162543	-0.07002606
-314.67826902	-0.05911705
-314.64491261	-0.04108026
-314.61155621	-0.01523669
-314.57819980	0.01399207
-314.54484339	0.04339458
-314.51148698	0.06989565
-314.47813057	0.09111122
-314.44477416	0.10336852
-314.41141775	0.10590079
-314.37806134	0.09853695
-314.34470493	0.08055498
-314.31134852	0.05474382
-314.27799211	0.02422390
-314.24463570	-0.00717285
-314.21127929	-0.03644416
-314.17792288	-0.05799504
-314.14456647	-0.06985105
-314.11121006	-0.07059202
-314.07785365	-0.05990741
-314.04449724	-0.03959588
-314.01114083	-0.01277384
-313.97778442	0.01739776
-313.94442801	0.04891412
-313.91107161	0.07784471
-313.87771520	0.10330856
-313.84435879	0.12462482
-313.81100238	0.14184732
-313.77764597	0.15271433
-313.74428956	0.15682361
-313.71093315	0.15333323
-313.67757674	0.14243637
-313.64422033	0.12551575
-313.61086392	0.10471361
-313.57750751	0.08262765
-313.54415110	0.06032318
-313.51079469	0.04158405
-313.47743828	0.02646655
-313.44408187	0.01506462
-313.41072546	0.00608816
-313.37736905	-0.00096884
-313.34401264	-0.00733571
-313.31065623	-0.01334182
-313.27729982	-0.01966512
-313.24394342	-0.02558659
-313.21058701	-0.03067938
-313.17723060	-0.03455964
-313.14387419	-0.03700784
-313.11051778	-0.03740299
-313.07716137	-0.03549928
-313.04380496	-0.03076171
-313.01044855	-0.02218484
-312.97709214	-0.00967008
-312.94373573	0.00702787
-312.91037932	0.02757482
-312.87702291	0.05136813
-312.84366650	0.07526227
-312.81031009	0.09684695
-312.77695368	0.11382009
-312.74359727	0.12497842
-312.71024086	0.12776814
-312.67688445	0.12231126
-312.64352804	0.10893994
-312.61017163	0.08811798
-312.57681522	0.06284709
-312.54345882	0.03543937
-312.51010241	0.00880061
-312.47674600	-0.01581097
-312.44338959	-0.03436451
-312.41003318	-0.04618283
-312.37667677	-0.05082233
-312.34332036	-0.04908492
-312.30996395	-0.04249519
-312.27660754	-0.03327817
-312.24325113	-0.02354925
-312.20989472	-0.01458576
-312.17653831	-0.00783000
-312.14318190	-0.00337774
-312.10982549	-0.00045237
-312.07646908	0.00200671
-312.04311267	0.00462048
-312.00975626	0.00819897
-311.97639985	0.01237589
-311.94304344	0.01705894
-311.90968703	0.02062088
-311.87633062	0.02162452
-311.84297422	0.01855620
-311.80961781	0.00989683
-311.77626140	-0.00421707
-311.74290499	-0.02317302
-311.70954858	-0.04495077
-311.67619217	-0.06850405
-311.64283576	-0.08992662
-311.60947935	-0.10688272
-311.57612294	-0.11664056
-311.54276653	-0.11761610
-311.50941012	-0.10985307
-311.47605371	-0.09450082
-311.44269730	-0.07355399
-311.40934089	-0.04760587
-311.37598448	-0.01957414
-311.34262807	0.01051306
-311.30927166	0.04125525
-311.27591525	0.07243733
-311.24255884	0.10061498
-311.20920243	0.12443300
-311.17584602	0.14128770
-311.14248962	0.14972431
-311.10913321	0.14754285
-311.07577680	0.13488612
-311.04242039	0.11315452
-311.00906398	0.08374752
-310.97570757	0.05109031
-310.94235116	0.01770549
-310.90899475	-0.01361087
-310.87563834	-0.04254580
-310.84228193	-0.06531517
-310.80892552	-0.08112473
-310.77556911	-0.08865075
-310.74221270	-0.08688558
-310.70885629	-0.07636064
-310.67549988	-0.05801995
-310.64214347	-0.03419384
-310.60878706	-0.00607871
-310.57543065	0.02146749
-310.54207424	0.04614353
-310.50871783	0.06486613
-310.47536142	0.07621551
-310.44200502	0.07845734
-310.40864861	0.07193945
-310.37529220	0.05672595
-310.34193579	0.03199976
-310.30857938	0.00031350
-310.27522297	-0.03760484
-310.24186656	-0.07898139
-310.20851015	-0.12119389
-310.17515374	-0.15844718
-310.14179733	-0.18873989
-310.10844092	-0.21044670
-310.07508451	-0.22285300
-310.04172810	-0.22499703
-310.00837169	-0.21772236
-309.97501528	-0.20175948
-309.94165887	-0.17807382
-309.90830246	-0.14989324
-309.87494605	-0.11826572
-309.84158964	-0.08467027
-309.80823323	-0.04838426
-309.77487682	-0.01189119
-309.74152042	0.02580943
-309.70816401	0.06392147
-309.67480760	0.10268803
-309.64145119	0.13894625
-309.60809478	0.17213484
-309.57473837	0.20084599
-309.54138196	0.22519177
-309.50802555	0.24287154
-309.47466914	0.25437984
-309.44131273	0.25947270
-309.40795632	0.25827914
-309.37459991	0.25034349
-309.34124350	0.23538935
-309.30788709	0.21325887
-309.27453068	0.18184141
-309.24117427	0.14388905
-309.20781786	0.10133121
-309.17446145	0.05829903
-309.14110504	0.01853021
-309.10774863	-0.01234565
-309.07439223	-0.03326549
-309.04103582	-0.04463822
-309.00767941	-0.04801951
-308.97432300	-0.04500594
-308.94096659	-0.03771029
-308.90761018	-0.02795833
-308.87425377	-0.01669891
-308.84089736	-0.00555507
-308.80754095	0.00554039
-308.77418454	0.01602886
-308.74082813	0.02671041
-308.70747172	0.03695507
-308.67411531	0.04664178
-308.64075890	0.05559008
-308.60740249	0.06315927
-308.57404608	0.06820969
-308.54068967	0.07066906
-308.50733326	0.07044325
-308.47397685	0.06771657
-308.44062044	0.06301630
-308.40726403	0.05701154
-308.37390763	0.04993659
-308.34055122	0.04133794
-308.30719481	0.03096143
-308.27383840	0.01845421
-308.24048199	0.00412685
-308.20712558	-0.01224425
-308.17376917	-0.02863011
-308.14041276	-0.04395845
-308.10705635	-0.05730704
-308.07369994	-0.06852736
-308.04034353	-0.07697461
-308.00698712	-0.08374501
-307.97363071	-0.08912392
-307.94027430	-0.09368743
-307.90691789	-0.09639827
-307.87356148	-0.09656187
-307.84020507	-0.09244603
-307.80684866	-0.08272774
-307.77349225	-0.06728583
-307.74013584	-0.04714853
-307.70677943	-0.02392425
-307.67342303	0.00117878
-307.64006662	0.02368735
-307.60671021	0.04153612
-307.57335380	0.05269038
-307.53999739	0.05621225
-307.50664098	0.05248592
-307.47328457	0.04315966
-307.43992816	0.02982674
-307.40657175	0.01314999
-307.37321534	-0.00399290
-307.33985893	-0.02046870
-307.30650252	-0.03400129
-307.27314611	-0.04312253
-307.23978970	-0.04603782
-307.20643329	-0.04320842
-307.17307688	-0.03575744
-307.13972047	-0.02474109
-307.10636406	-0.01266243
-307.07300765	-0.00139971
-307.03965124	0.00759208
-307.00629483	0.01353441
-306.97293843	0.01564823
-306.93958202	0.01432090
-306.90622561	0.00973508
-306.87286920	0.00225529
-306.83951279	-0.00736176
-306.80615638	-0.01801724
-306.77279997	-0.02831316
-306.73944356	-0.03707912
-306.70608715	-0.04263000
-306.67273074	-0.04440512
-306.63937433	-0.04239433
-306.60601792	-0.03635443
-306.57266151	-0.02761302
-306.53930510	-0.01663345
-306.50594869	-0.00501730
-306.47259228	0.00710306
-306.43923587	0.01819980
-306.40587946	0.02802154
-306.37252305	0.03586599
-306.33916664	0.04156608
-306.30581023	0.04390656
-306.27245383	0.04262544
-306.23909742	0.03808716
-306.20574101	0.03094235
-306.17238460	0.02350765
-306.13902819	0.01701860
-306.10567178	0.01275940
-306.07231537	0.01074290
-306.03895896	0.01071455
-306.00560255	0.01169819
-305.97224614	0.01224638
-305.93888973	0.01159093
-305.90553332	0.00974701
-305.87217691	0.00732581
-305.83882050	0.00548997
-305.80546409	0.00485185
-305.77210768	0.00607073
-305.73875127	0.00887010
-305.70539486	0.01292256
-305.67203845	0.01777787
-305.63868204	0.02265236
-305.60532563	0.02728267
-305.57196923	0.03172530
-305.53861282	0.03581662
-305.50525641	0.03946483
-305.47190000	0.04259568
-305.43854359	0.04495377
-305.40518718	0.04669527
-305.37183077	0.04796125
-305.33847436	0.04881624
-305.30511795	0.04902104
-305.27176154	0.04833470
-305.23840513	0.04628733
-305.20504872	0.04253810
-305.17169231	0.03747782
-305.13833590	0.03093263
-305.10497949	0.02423239
-305.07162308	0.01768304
-305.03826667	0.01236917
-305.00491026	0.00844780
-304.97155385	0.00656203
-304.93819744	0.00665196
-304.90484104	0.00864468
-304.87148463	0.01242810
-304.83812822	0.01751008
-304.80477181	0.02351349
-304.77141540	0.02982536
-304.73805899	0.03636060
-304.70470258	0.04199427
-304.67134617	0.04650798
-304.63798976	0.04897738
-304.60463335	0.04860143
-304.57127694	0.04499680
-304.53792053	0.03798135
-304.50456412	0.02772572
-304.47120771	0.01464602
-304.43785130	0.00062720
-304.40449489	-0.01361657
-304.37113848	-0.02688653
-304.33778207	-0.03893230
-304.30442566	-0.04922149
-304.27106925	-0.05767454
-304.23771284	-0.06424703
-304.20435644	-0.06859043
-304.17100003	-0.07008911
-304.13764362	-0.06851288
-304.10428721	-0.06348936
-304.07093080	-0.05483826
-304.03757439	-0.04313996
-304.00421798	-0.02868528
-303.97086157	-0.01257434
-303.93750516	0.00469241
-303.90414875	0.02059593
-303.87079234	0.03458775
-303.83743593	0.04517800
-303.80407952	0.05228721
-303.77072311	0.05587671
-303.73736670	0.05651847
-303.70401029	0.05517781
-303.67065388	0.05225794
-303.63729747	0.04853324
-303.60394106	0.04393313
-303.57058465	0.03881394
-303.53722824	0.03276269
-303.50387184	0.02568107
-303.47051543	0.01805472
-303.43715902	0.00990370
-303.40380261	0.00131589
-303.37044620	-0.00672762
-303.33708979	-0.01438908
-303.30373338	-0.02099028
-303.27037697	-0.02571791
-303.23702056	-0.02794193
-303.20366415	-0.02695985
-303.17030774	-0.02212050
-303.13695133	-0.01320457
-303.10359492	-0.00117175
-303.07023851	0.01309774
-303.03688210	0.02717844
-303.00352569	0.03900367
-302.97016928	0.04691930
-302.93681287	0.05031615
-302.90345646	0.04836651
-302.87010005	0.04147028
-302.83674364	0.03090206
-302.80338724	0.01791532
-302.77003083	0.00467446
-302.73667442	-0.00754941
-302.70331801	-0.01761539
-302.66996160	-0.02558795
-302.63660519	-0.03118238
-302.60324878	-0.03509403
-302.56989237	-0.03734145
-302.53653596	-0.03847639
-302.50317955	-0.03853469
-302.46982314	-0.03746977
-302.43646673	-0.03481835
-302.40311032	-0.03050530
-302.36975391	-0.02425632
-302.33639750	-0.01587104
-302.30304109	-0.00581183
-302.26968468	0.00564217
-302.23632827	0.01765231
-302.20297186	0.02977906
-302.16961545	0.04130195
-302.13625904	0.05195929
-302.10290264	0.06062889
-302.06954623	0.06644803
-302.03618982	0.06862406
-302.00283341	0.06723438
-301.96947700	0.06265294
-301.93612059	0.05576450
-301.90276418	0.04739514
-301.86940777	0.03792129
-301.83605136	0.02812955
-301.80269495	0.01818159
-301.76933854	0.00869069
-301.73598213	-0.00056583
-301.70262572	-0.00884826
-301.66926931	-0.01610687
-301.63591290	-0.02201596
-301.60255649	-0.02656985
-301.56920008	-0.02933071
-301.53584367	-0.03015210
-301.50248726	-0.02898939
-301.46913085	-0.02590058
-301.43577444	-0.02123421
-301.40241804	-0.01537896
-301.36906163	-0.00887061
-301.33570522	-0.00201885
-301.30234881	0.00448419
-301.26899240	0.01024149
-301.23563599	0.01451460
-301.20227958	0.01722351
-301.16892317	0.01815268
-301.13556676	0.01756973
-301.10221035	0.01572253
-301.06885394	0.01294997
-301.03549753	0.00966822
-301.00214112	0.00610144
-300.96878471	0.00269313
-300.93542830	-0.00047839
-300.90207189	-0.00316666
-300.86871548	-0.00528437
-300.83535907	-0.00668734
-300.80200266	-0.00733932
-300.76864625	-0.00717534
-300.73528985	-0.00624469
-300.70193344	-0.00479048
-300.66857703	-0.00305156
-300.63522062	-0.00134490
-300.60186421	0.00016355
-300.56850780	0.00132905
-300.53515139	0.00218318
-300.50179498	0.00268156
-300.46843857	0.00289723
-300.43508216	0.00282438
-300.40172575	0.00253875
-300.36836934	0.00210001
-300.33501293	0.00157784
-300.30165652	0.00105782
-300.26830011	0.00059451
-300.23494370	0.00023897
-300.20158729	0.00001089
-300.16823088	-0.00009438
-300.13487447	-0.00011471
-300.10151806	-0.00008944
-300.06816165	-0.00005288
-300.03480525	-0.00002319
-300.00144884	-0.00000562
-299.96809243	-0.00000000
