# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -375 ps, Average over 1200 waveforms. Date: 2022-10-25
# Time [ps] 	 THz Signal [a.u.]
-363.61212179	0.00149553
-363.57876538	0.00151361
-363.54540897	0.00158687
-363.51205256	0.00152355
-363.47869615	0.00162780
-363.44533974	0.00168833
-363.41198333	0.00169140
-363.37862692	0.00182276
-363.34527051	0.00176293
-363.31191410	0.00175172
-363.27855769	0.00177021
-363.24520129	0.00170441
-363.21184488	0.00156444
-363.17848847	0.00137948
-363.14513206	0.00112615
-363.11177565	0.00075260
-363.07841924	0.00030930
-363.04506283	-0.00036219
-363.01170642	-0.00105627
-362.97835001	-0.00181514
-362.94499360	-0.00274510
-362.91163719	-0.00368568
-362.87828078	-0.00468552
-362.84492437	-0.00533947
-362.81156796	-0.00575665
-362.77821155	-0.00599204
-362.74485514	-0.00582156
-362.71149873	-0.00531074
-362.67814232	-0.00452623
-362.64478591	-0.00350466
-362.61142950	-0.00232242
-362.57807309	-0.00126012
-362.54471669	-0.00031032
-362.51136028	0.00052606
-362.47800387	0.00134723
-362.44464746	0.00203389
-362.41129105	0.00251372
-362.37793464	0.00297305
-362.34457823	0.00319286
-362.31122182	0.00334305
-362.27786541	0.00336631
-362.24450900	0.00347101
-362.21115259	0.00334028
-362.17779618	0.00312227
-362.14443977	0.00304561
-362.11108336	0.00291399
-362.07772695	0.00263763
-362.04437054	0.00255337
-362.01101413	0.00242268
-361.97765772	0.00229116
-361.94430131	0.00207726
-361.91094490	0.00191689
-361.87758849	0.00166828
-361.84423209	0.00165276
-361.81087568	0.00154632
-361.77751927	0.00145456
-361.74416286	0.00142637
-361.71080645	0.00129220
-361.67745004	0.00119784
-361.64409363	0.00114582
-361.61073722	0.00106294
-361.57738081	0.00095985
-361.54402440	0.00082057
-361.51066799	0.00076292
-361.47731158	0.00063699
-361.44395517	0.00063965
-361.41059876	0.00058300
-361.37724235	0.00046197
-361.34388594	0.00042100
-361.31052953	0.00044297
-361.27717312	0.00041284
-361.24381671	0.00030343
-361.21046030	0.00016983
-361.17710389	0.00014149
-361.14374749	-0.00002795
-361.11039108	-0.00017278
-361.07703467	-0.00038911
-361.04367826	-0.00057511
-361.01032185	-0.00082364
-360.97696544	-0.00122921
-360.94360903	-0.00143608
-360.91025262	-0.00161009
-360.87689621	-0.00189644
-360.84353980	-0.00206102
-360.81018339	-0.00227388
-360.77682698	-0.00233219
-360.74347057	-0.00230440
-360.71011416	-0.00229366
-360.67675775	-0.00229100
-360.64340134	-0.00204532
-360.61004493	-0.00193488
-360.57668852	-0.00178013
-360.54333211	-0.00138476
-360.50997570	-0.00117276
-360.47661930	-0.00074359
-360.44326289	-0.00031976
-360.40990648	-0.00002045
-360.37655007	0.00029072
-360.34319366	0.00055314
-360.30983725	0.00063873
-360.27648084	0.00074408
-360.24312443	0.00080147
-360.20976802	0.00075770
-360.17641161	0.00058958
-360.14305520	0.00041327
-360.10969879	0.00015269
-360.07634238	-0.00005659
-360.04298597	-0.00028475
-360.00962956	-0.00049740
-359.97627315	-0.00079302
-359.94291674	-0.00085677
-359.90956033	-0.00105266
-359.87620392	-0.00111205
-359.84284751	-0.00117585
-359.80949110	-0.00107777
-359.77613470	-0.00094236
-359.74277829	-0.00101288
-359.70942188	-0.00089342
-359.67606547	-0.00081991
-359.64270906	-0.00069564
-359.60935265	-0.00059901
-359.57599624	-0.00041737
-359.54263983	-0.00034790
-359.50928342	-0.00016966
-359.47592701	-0.00007665
-359.44257060	0.00015015
-359.40921419	0.00025020
-359.37585778	0.00038197
-359.34250137	0.00048538
-359.30914496	0.00065965
-359.27578855	0.00079815
-359.24243214	0.00091012
-359.20907573	0.00090764
-359.17571932	0.00089415
-359.14236291	0.00084259
-359.10900650	0.00055670
-359.07565010	-0.00002165
-359.04229369	-0.00081886
-359.00893728	-0.00206802
-358.97558087	-0.00359783
-358.94222446	-0.00549792
-358.90886805	-0.00763825
-358.87551164	-0.01005072
-358.84215523	-0.01229510
-358.80879882	-0.01402807
-358.77544241	-0.01531397
-358.74208600	-0.01575032
-358.70872959	-0.01520096
-358.67537318	-0.01365000
-358.64201677	-0.01151105
-358.60866036	-0.00926779
-358.57530395	-0.00763911
-358.54194754	-0.00746360
-358.50859113	-0.00939552
-358.47523472	-0.01433943
-358.44187831	-0.02267358
-358.40852190	-0.03426328
-358.37516550	-0.04906059
-358.34180909	-0.06572119
-358.30845268	-0.08280316
-358.27509627	-0.09811941
-358.24173986	-0.11031013
-358.20838345	-0.11682213
-358.17502704	-0.11592456
-358.14167063	-0.10684791
-358.10831422	-0.08881660
-358.07495781	-0.06398624
-358.04160140	-0.03448305
-358.00824499	-0.00430296
-357.97488858	0.02541736
-357.94153217	0.05072901
-357.90817576	0.07000766
-357.87481935	0.08232313
-357.84146294	0.08839810
-357.80810653	0.08829271
-357.77475012	0.08341057
-357.74139371	0.07453440
-357.70803730	0.06225362
-357.67468090	0.04721637
-357.64132449	0.03019861
-357.60796808	0.01320183
-357.57461167	-0.00339703
-357.54125526	-0.01765292
-357.50789885	-0.02898331
-357.47454244	-0.03724370
-357.44118603	-0.04322894
-357.40782962	-0.04724000
-357.37447321	-0.04975207
-357.34111680	-0.05100572
-357.30776039	-0.05131720
-357.27440398	-0.05022197
-357.24104757	-0.04812584
-357.20769116	-0.04523817
-357.17433475	-0.04183423
-357.14097834	-0.03821502
-357.10762193	-0.03491384
-357.07426552	-0.03175186
-357.04090911	-0.02861042
-357.00755271	-0.02560464
-356.97419630	-0.02231660
-356.94083989	-0.01840130
-356.90748348	-0.01358582
-356.87412707	-0.00767203
-356.84077066	-0.00061324
-356.80741425	0.00749529
-356.77405784	0.01681271
-356.74070143	0.02688690
-356.70734502	0.03755863
-356.67398861	0.04855456
-356.64063220	0.05995158
-356.60727579	0.07126988
-356.57391938	0.08236238
-356.54056297	0.09263745
-356.50720656	0.10270146
-356.47385015	0.11212627
-356.44049374	0.12121225
-356.40713733	0.13006028
-356.37378092	0.13914225
-356.34042451	0.14833341
-356.30706811	0.15836563
-356.27371170	0.16909229
-356.24035529	0.18118093
-356.20699888	0.19422814
-356.17364247	0.20890451
-356.14028606	0.22470187
-356.10692965	0.24245578
-356.07357324	0.26146364
-356.04021683	0.28232393
-356.00686042	0.30451807
-355.97350401	0.32884882
-355.94014760	0.35460871
-355.90679119	0.38229132
-355.87343478	0.41175896
-355.84007837	0.44369369
-355.80672196	0.47739138
-355.77336555	0.51390133
-355.74000914	0.55149163
-355.70665273	0.59105651
-355.67329632	0.62937619
-355.63993991	0.66499296
-355.60658351	0.69239887
-355.57322710	0.70567930
-355.53987069	0.69465545
-355.50651428	0.64543702
-355.47315787	0.54390166
-355.43980146	0.36580477
-355.40644505	0.09801393
-355.37308864	-0.28602109
-355.33973223	-0.78902512
-355.30637582	-1.42454471
-355.27301941	-2.16136955
-355.23966300	-2.98466755
-355.20630659	-3.80953676
-355.17295018	-4.59499418
-355.13959377	-5.22896193
-355.10623736	-5.65135529
-355.07288095	-5.77642550
-355.03952454	-5.55733110
-355.00616813	-4.98394436
-354.97281172	-4.06700592
-354.93945531	-2.91019510
-354.90609891	-1.56922397
-354.87274250	-0.20494977
-354.83938609	1.12474221
-354.80602968	2.30173933
-354.77267327	3.30407289
-354.73931686	4.08303232
-354.70596045	4.65294624
-354.67260404	4.99221386
-354.63924763	5.11499925
-354.60589122	5.02544672
-354.57253481	4.74071729
-354.53917840	4.30563980
-354.50582199	3.76479376
-354.47246558	3.18781728
-354.43910917	2.60845978
-354.40575276	2.08145269
-354.37239635	1.60071966
-354.33903994	1.17993725
-354.30568353	0.79718653
-354.27232712	0.46275735
-354.23897071	0.17239054
-354.20561431	-0.05959792
-354.17225790	-0.23416340
-354.13890149	-0.34610981
-354.10554508	-0.40987262
-354.07218867	-0.43853911
-354.03883226	-0.44871842
-354.00547585	-0.45258106
-353.97211944	-0.45814186
-353.93876303	-0.46926428
-353.90540662	-0.48673944
-353.87205021	-0.50713217
-353.83869380	-0.52609137
-353.80533739	-0.53736689
-353.77198098	-0.53735786
-353.73862457	-0.52421771
-353.70526816	-0.49800429
-353.67191175	-0.46038795
-353.63855534	-0.41080128
-353.60519893	-0.35233480
-353.57184252	-0.28533470
-353.53848611	-0.21701956
-353.50512971	-0.15069010
-353.47177330	-0.09295403
-353.43841689	-0.04541770
-353.40506048	-0.00948557
-353.37170407	0.01520609
-353.33834766	0.02774885
-353.30499125	0.02950326
-353.27163484	0.02286162
-353.23827843	0.01113923
-353.20492202	-0.00201393
-353.17156561	-0.01459034
-353.13820920	-0.02528643
-353.10485279	-0.03340683
-353.07149638	-0.03802495
-353.03813997	-0.03917669
-353.00478356	-0.03835300
-352.97142715	-0.03742101
-352.93807074	-0.03771525
-352.90471433	-0.03916065
-352.87135792	-0.04039590
-352.83800152	-0.04097456
-352.80464511	-0.04206045
-352.77128870	-0.04539792
-352.73793229	-0.05163541
-352.70457588	-0.05974976
-352.67121947	-0.06766545
-352.63786306	-0.07419174
-352.60450665	-0.07966204
-352.57115024	-0.08532582
-352.53779383	-0.09186409
-352.50443742	-0.09970814
-352.47108101	-0.10820516
-352.43772460	-0.11831444
-352.40436819	-0.12883940
-352.37101178	-0.13895468
-352.33765537	-0.14621891
-352.30429896	-0.14984990
-352.27094255	-0.14998031
-352.23758614	-0.14801812
-352.20422973	-0.14523805
-352.17087332	-0.14150253
-352.13751692	-0.13645027
-352.10416051	-0.13014247
-352.07080410	-0.12360043
-352.03744769	-0.11794903
-352.00409128	-0.11333730
-351.97073487	-0.10908056
-351.93737846	-0.10365693
-351.90402205	-0.09581967
-351.87066564	-0.08497129
-351.83730923	-0.07065035
-351.80395282	-0.05350604
-351.77059641	-0.03444668
-351.73724000	-0.01551413
-351.70388359	0.00259506
-351.67052718	0.01790384
-351.63717077	0.03088482
-351.60381436	0.04138247
-351.57045795	0.04983929
-351.53710154	0.05634581
-351.50374513	0.06141294
-351.47038872	0.06447879
-351.43703232	0.06548642
-351.40367591	0.06442035
-351.37031950	0.06137301
-351.33696309	0.05696326
-351.30360668	0.05151782
-351.27025027	0.04524348
-351.23689386	0.03826693
-351.20353745	0.03126675
-351.17018104	0.02470133
-351.13682463	0.01929626
-351.10346822	0.01518512
-351.07011181	0.01199485
-351.03675540	0.00966465
-351.00339899	0.00826853
-350.97004258	0.00713413
-350.93668617	0.00585225
-350.90332976	0.00362822
-350.86997335	0.00027478
-350.83661694	-0.00385526
-350.80326053	-0.00865613
-350.76990412	-0.01440136
-350.73654772	-0.02078442
-350.70319131	-0.02720550
-350.66983490	-0.03252876
-350.63647849	-0.03610474
-350.60312208	-0.03752000
-350.56976567	-0.03705310
-350.53640926	-0.03495649
-350.50305285	-0.03151844
-350.46969644	-0.02735077
-350.43634003	-0.02284280
-350.40298362	-0.01858288
-350.36962721	-0.01424133
-350.33627080	-0.00955904
-350.30291439	-0.00414694
-350.26955798	0.00150739
-350.23620157	0.00771062
-350.20284516	0.01396389
-350.16948875	0.02074252
-350.13613234	0.02773268
-350.10277593	0.03483881
-350.06941952	0.04093953
-350.03606312	0.04532147
-350.00270671	0.04749137
-349.96935030	0.04832834
-349.93599389	0.04794238
-349.90263748	0.04775848
-349.86928107	0.04815502
-349.83592466	0.04966761
-349.80256825	0.05165091
-349.76921184	0.05359685
-349.73585543	0.05433793
-349.70249902	0.05330911
-349.66914261	0.05065751
-349.63578620	0.04647587
-349.60242979	0.04107905
-349.56907338	0.03466868
-349.53571697	0.02788312
-349.50236056	0.02059432
-349.46900415	0.01333929
-349.43564774	0.00597702
-349.40229133	-0.00046010
-349.36893492	-0.00570116
-349.33557852	-0.00906055
-349.30222211	-0.01047154
-349.26886570	-0.00929978
-349.23550929	-0.00643011
-349.20215288	-0.00224561
-349.16879647	0.00303613
-349.13544006	0.00850479
-349.10208365	0.01394652
-349.06872724	0.01866948
-349.03537083	0.02187642
-349.00201442	0.02308292
-348.96865801	0.02247114
-348.93530160	0.02070941
-348.90194519	0.01911112
-348.86858878	0.01856739
-348.83523237	0.01985651
-348.80187596	0.02283811
-348.76851955	0.02744807
-348.73516314	0.03208981
-348.70180673	0.03593812
-348.66845033	0.03817650
-348.63509392	0.03885328
-348.60173751	0.03856966
-348.56838110	0.03771510
-348.53502469	0.03678591
-348.50166828	0.03559992
-348.46831187	0.03413378
-348.43495546	0.03199847
-348.40159905	0.02928042
-348.36824264	0.02604240
-348.33488623	0.02261104
-348.30152982	0.01927534
-348.26817341	0.01619169
-348.23481700	0.01329914
-348.20146059	0.01037756
-348.16810418	0.00731403
-348.13474777	0.00440706
-348.10139136	0.00175839
-348.06803495	-0.00023354
-348.03467854	-0.00098199
-348.00132213	-0.00010263
-347.96796573	0.00221127
-347.93460932	0.00557353
-347.90125291	0.00905510
-347.86789650	0.01168886
-347.83454009	0.01269610
-347.80118368	0.01181529
-347.76782727	0.00902964
-347.73447086	0.00501417
-347.70111445	0.00048219
-347.66775804	-0.00352049
-347.63440163	-0.00628612
-347.60104522	-0.00765318
-347.56768881	-0.00785229
-347.53433240	-0.00706217
-347.50097599	-0.00526228
-347.46761958	-0.00316459
-347.43426317	-0.00102302
-347.40090676	0.00047753
-347.36755035	0.00149884
-347.33419394	0.00178305
-347.30083753	0.00172039
-347.26748113	0.00156025
-347.23412472	0.00179839
-347.20076831	0.00225420
-347.16741190	0.00289385
-347.13405549	0.00310847
-347.10069908	0.00238874
-347.06734267	0.00073312
-347.03398626	-0.00156681
-347.00062985	-0.00386790
-346.96727344	-0.00547219
-346.93391703	-0.00556075
-346.90056062	-0.00375976
-346.86720421	-0.00062834
-346.83384780	0.00301124
-346.80049139	0.00645024
-346.76713498	0.00883495
-346.73377857	0.00994354
-346.70042216	0.00977923
-346.66706575	0.00848743
-346.63370934	0.00648009
-346.60035293	0.00434298
-346.56699653	0.00251771
-346.53364012	0.00155920
-346.50028371	0.00195840
-346.46692730	0.00385425
-346.43357089	0.00751617
-346.40021448	0.01253309
-346.36685807	0.01893568
-346.33350166	0.02576316
