# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -375 ps, Average over 1200 waveforms. Date: 2022-10-25
# Time [ps] 	 THz Signal [a.u.]
-306.90622561	0.00137429
-306.87286920	-0.00066786
-306.83951279	-0.00264504
-306.80615638	-0.00436003
-306.77279997	-0.00602693
-306.73944356	-0.00762069
-306.70608715	-0.00918266
-306.67273074	-0.01066554
-306.63937433	-0.01201648
-306.60601792	-0.01294621
-306.57266151	-0.01357145
-306.53930510	-0.01381599
-306.50594869	-0.01358848
-306.47259228	-0.01287970
-306.43923587	-0.01157532
-306.40587946	-0.00998502
-306.37252305	-0.00794861
-306.33916664	-0.00559801
-306.30581023	-0.00343356
-306.27245383	-0.00136937
-306.23909742	0.00044105
-306.20574101	0.00205481
-306.17238460	0.00355237
-306.13902819	0.00490804
-306.10567178	0.00613749
-306.07231537	0.00766047
-306.03895896	0.00914963
-306.00560255	0.01107183
-305.97224614	0.01306305
-305.93888973	0.01556773
-305.90553332	0.01853377
-305.87217691	0.02223378
-305.83882050	0.02608818
-305.80546409	0.03065393
-305.77210768	0.03500162
-305.73875127	0.03901752
-305.70539486	0.04218327
-305.67203845	0.04445594
-305.63868204	0.04574288
-305.60532563	0.04609284
-305.57196923	0.04580249
-305.53861282	0.04522990
-305.50525641	0.04467527
-305.47190000	0.04410922
-305.43854359	0.04379760
-305.40518718	0.04334944
-305.37183077	0.04263829
-305.33847436	0.04159087
-305.30511795	0.04012063
-305.27176154	0.03793002
-305.23840513	0.03511534
-305.20504872	0.03207663
-305.17169231	0.02866083
-305.13833590	0.02471039
-305.10497949	0.02029947
-305.07162308	0.01561204
-305.03826667	0.01036637
-305.00491026	0.00449614
-304.97155385	-0.00137796
-304.93819744	-0.00698720
-304.90484104	-0.01211409
-304.87148463	-0.01654575
-304.83812822	-0.02043115
-304.80477181	-0.02386329
-304.77141540	-0.02688765
-304.73805899	-0.02956107
-304.70470258	-0.03155980
-304.67134617	-0.03270941
-304.63798976	-0.03248969
-304.60463335	-0.03052153
-304.57127694	-0.02713234
-304.53792053	-0.02237832
-304.50456412	-0.01658615
-304.47120771	-0.01016689
-304.43785130	-0.00357573
-304.40449489	0.00298952
-304.37113848	0.00929237
-304.33778207	0.01568745
-304.30442566	0.02200827
-304.27106925	0.02864294
-304.23771284	0.03551850
-304.20435644	0.04242195
-304.17100003	0.04889867
-304.13764362	0.05467427
-304.10428721	0.05879211
-304.07093080	0.06131285
-304.03757439	0.06188362
-304.00421798	0.06039046
-303.97086157	0.05690411
-303.93750516	0.05140126
-303.90414875	0.04457654
-303.87079234	0.03679466
-303.83743593	0.02822282
-303.80407952	0.01934775
-303.77072311	0.01036029
-303.73736670	0.00114355
-303.70401029	-0.00762537
-303.67065388	-0.01637181
-303.63729747	-0.02386422
-303.60394106	-0.03005784
-303.57058465	-0.03430673
-303.53722824	-0.03645961
-303.50387184	-0.03639155
-303.47051543	-0.03456131
-303.43715902	-0.03149310
-303.40380261	-0.02727611
-303.37044620	-0.02265494
-303.33708979	-0.01767441
-303.30373338	-0.01280739
-303.27037697	-0.00775304
-303.23702056	-0.00303984
-303.20366415	0.00173416
-303.17030774	0.00618639
-303.13695133	0.01033719
-303.10359492	0.01376559
-303.07023851	0.01650259
-303.03688210	0.01824053
-303.00352569	0.01923282
-302.97016928	0.01916792
-302.93681287	0.01817176
-302.90345646	0.01644842
-302.87010005	0.01373554
-302.83674364	0.01080832
-302.80338724	0.00758211
-302.77003083	0.00442585
-302.73667442	0.00186067
-302.70331801	-0.00018904
-302.66996160	-0.00140601
-302.63660519	-0.00171176
-302.60324878	-0.00110314
-302.56989237	0.00027127
-302.53653596	0.00270579
-302.50317955	0.00608003
-302.46982314	0.01033428
-302.43646673	0.01545420
-302.40311032	0.02129774
-302.36975391	0.02743577
-302.33639750	0.03354513
-302.30304109	0.03887103
-302.26968468	0.04313512
-302.23632827	0.04605195
-302.20297186	0.04738998
-302.16961545	0.04706002
-302.13625904	0.04508001
-302.10290264	0.04152932
-302.06954623	0.03637181
-302.03618982	0.03005430
-302.00283341	0.02272439
-301.96947700	0.01505229
-301.93612059	0.00756873
-301.90276418	0.00064527
-301.86940777	-0.00552667
-301.83605136	-0.01057193
-301.80269495	-0.01434997
-301.76933854	-0.01661697
-301.73598213	-0.01758469
-301.70262572	-0.01704880
-301.66926931	-0.01529921
-301.63591290	-0.01242013
-301.60255649	-0.00860467
-301.56920008	-0.00421095
-301.53584367	0.00049593
-301.50248726	0.00500521
-301.46913085	0.00909104
-301.43577444	0.01234335
-301.40241804	0.01470649
-301.36906163	0.01610842
-301.33570522	0.01661620
-301.30234881	0.01625386
-301.26899240	0.01512855
-301.23563599	0.01335554
-301.20227958	0.01114900
-301.16892317	0.00866075
-301.13556676	0.00610921
-301.10221035	0.00364514
-301.06885394	0.00135538
-301.03549753	-0.00061511
-301.00214112	-0.00218016
-300.96878471	-0.00323708
-300.93542830	-0.00378768
-300.90207189	-0.00387880
-300.86871548	-0.00365448
-300.83535907	-0.00318152
-300.80200266	-0.00255595
-300.76864625	-0.00190635
-300.73528985	-0.00127636
-300.70193344	-0.00076633
-300.66857703	-0.00037607
-300.63522062	-0.00010492
-300.60186421	0.00007253
-300.56850780	0.00017695
-300.53515139	0.00022815
-300.50179498	0.00024676
-300.46843857	0.00023256
-300.43508216	0.00019210
-300.40172575	0.00013817
-300.36836934	0.00008733
-300.33501293	0.00004150
-300.30165652	0.00001046
-300.26830011	-0.00000451
-300.23494370	-0.00000026
-300.20158729	0.00001334
-300.16823088	0.00002753
-300.13487447	0.00003537
-300.10151806	0.00003370
-300.06816165	0.00002540
-300.03480525	0.00001384
-300.00144884	0.00000401
-299.96809243	0.00000000
