# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -375 ps, Average over 1200 waveforms. Date: 2022-10-25
# Time [ps] 	 THz Signal [a.u.]
-306.73944356	-0.00384013
-306.70608715	0.00498931
-306.67273074	0.01502624
-306.63937433	0.02518125
-306.60601792	0.03489443
-306.57266151	0.04274497
-306.53930510	0.04921854
-306.50594869	0.05352903
-306.47259228	0.05564261
-306.43923587	0.05578401
-306.40587946	0.05407644
-306.37252305	0.05064144
-306.33916664	0.04509148
-306.30581023	0.03788561
-306.27245383	0.02901519
-306.23909742	0.01925654
-306.20574101	0.01000066
-306.17238460	0.00198559
-306.13902819	-0.00453126
-306.10567178	-0.00940885
-306.07231537	-0.01215702
-306.03895896	-0.01290046
-306.00560255	-0.01137757
-305.97224614	-0.00739497
-305.93888973	-0.00189680
-305.90553332	0.00434878
-305.87217691	0.01075133
-305.83882050	0.01681873
-305.80546409	0.02204598
-305.77210768	0.02587656
-305.73875127	0.02858091
-305.70539486	0.03004423
-305.67203845	0.03047074
-305.63868204	0.02998298
-305.60532563	0.02879463
-305.57196923	0.02727874
-305.53861282	0.02535898
-305.50525641	0.02332955
-305.47190000	0.02159790
-305.43854359	0.02020339
-305.40518718	0.01917368
-305.37183077	0.01868652
-305.33847436	0.01822400
-305.30511795	0.01794919
-305.27176154	0.01780255
-305.23840513	0.01788122
-305.20504872	0.01812569
-305.17169231	0.01891659
-305.13833590	0.02013379
-305.10497949	0.02151977
-305.07162308	0.02307420
-305.03826667	0.02460315
-305.00491026	0.02567297
-304.97155385	0.02640458
-304.93819744	0.02693357
-304.90484104	0.02737415
-304.87148463	0.02775904
-304.83812822	0.02835901
-304.80477181	0.02927818
-304.77141540	0.03000433
-304.73805899	0.03052208
-304.70470258	0.03053887
-304.67134617	0.02975544
-304.63798976	0.02837376
-304.60463335	0.02676473
-304.57127694	0.02560569
-304.53792053	0.02523921
-304.50456412	0.02580803
-304.47120771	0.02701350
-304.43785130	0.02833608
-304.40449489	0.02931896
-304.37113848	0.02954362
-304.33778207	0.02910182
-304.30442566	0.02826951
-304.27106925	0.02724630
-304.23771284	0.02597434
-304.20435644	0.02449624
-304.17100003	0.02303889
-304.13764362	0.02157580
-304.10428721	0.02026668
-304.07093080	0.01936897
-304.03757439	0.01911952
-304.00421798	0.01923893
-303.97086157	0.01965594
-303.93750516	0.02003430
-303.90414875	0.02022082
-303.87079234	0.02019368
-303.83743593	0.02030558
-303.80407952	0.02064612
-303.77072311	0.02113244
-303.73736670	0.02171076
-303.70401029	0.02178340
-303.67065388	0.02118390
-303.63729747	0.01947359
-303.60394106	0.01683586
-303.57058465	0.01340381
-303.53722824	0.01047032
-303.50387184	0.00841466
-303.47051543	0.00729402
-303.43715902	0.00731158
-303.40380261	0.00833790
-303.37044620	0.01002743
-303.33708979	0.01222253
-303.30373338	0.01477858
-303.27037697	0.01753466
-303.23702056	0.02058986
-303.20366415	0.02396162
-303.17030774	0.02774435
-303.13695133	0.03148760
-303.10359492	0.03449342
-303.07023851	0.03635485
-303.03688210	0.03681626
-303.00352569	0.03596958
-302.97016928	0.03415457
-302.93681287	0.03141016
-302.90345646	0.02816067
-302.87010005	0.02457051
-302.83674364	0.02098950
-302.80338724	0.01759207
-302.77003083	0.01450701
-302.73667442	0.01236355
-302.70331801	0.01093901
-302.66996160	0.01021825
-302.63660519	0.01027062
-302.60324878	0.01098937
-302.56989237	0.01196610
-302.53653596	0.01321702
-302.50317955	0.01431172
-302.46982314	0.01486770
-302.43646673	0.01530525
-302.40311032	0.01544198
-302.36975391	0.01582153
-302.33639750	0.01649200
-302.30304109	0.01757483
-302.26968468	0.01929777
-302.23632827	0.02145121
-302.20297186	0.02379234
-302.16961545	0.02594339
-302.13625904	0.02792817
-302.10290264	0.02931113
-302.06954623	0.02990418
-302.03618982	0.02953352
-302.00283341	0.02819896
-301.96947700	0.02628766
-301.93612059	0.02395333
-301.90276418	0.02162027
-301.86940777	0.01920954
-301.83605136	0.01672334
-301.80269495	0.01402698
-301.76933854	0.01128363
-301.73598213	0.00826969
-301.70262572	0.00540373
-301.66926931	0.00301114
-301.63591290	0.00130689
-301.60255649	0.00022558
-301.56920008	-0.00007211
-301.53584367	0.00024777
-301.50248726	0.00105017
-301.46913085	0.00222095
-301.43577444	0.00360076
-301.40241804	0.00490700
-301.36906163	0.00601640
-301.33570522	0.00696521
-301.30234881	0.00765859
-301.26899240	0.00805448
-301.23563599	0.00814580
-301.20227958	0.00803234
-301.16892317	0.00766879
-301.13556676	0.00714298
-301.10221035	0.00654189
-301.06885394	0.00590838
-301.03549753	0.00526702
-301.00214112	0.00472763
-300.96878471	0.00426484
-300.93542830	0.00390119
-300.90207189	0.00361042
-300.86871548	0.00341016
-300.83535907	0.00321967
-300.80200266	0.00308269
-300.76864625	0.00293307
-300.73528985	0.00278434
-300.70193344	0.00260192
-300.66857703	0.00239913
-300.63522062	0.00216336
-300.60186421	0.00192516
-300.56850780	0.00168845
-300.53515139	0.00147654
-300.50179498	0.00129683
-300.46843857	0.00116515
-300.43508216	0.00106751
-300.40172575	0.00098563
-300.36836934	0.00090716
-300.33501293	0.00081416
-300.30165652	0.00071203
-300.26830011	0.00059739
-300.23494370	0.00047733
-300.20158729	0.00036328
-300.16823088	0.00025915
-300.13487447	0.00017013
-300.10151806	0.00009975
-300.06816165	0.00005017
-300.03480525	0.00001907
-300.00144884	0.00000385
-299.96809243	0.00000000
